,NtotDose,PtotDose,KtotDose,pspe_knn,pspe_rf,pspe_nn,pspe_gp
227,227.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0829101976467388,1.079496044226937
228,228.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0829005762249746,1.0794823184587192
229,229.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0828909908175601,1.0794685756481726
230,230.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0828814442035097,1.0794548170379779
231,231.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0828719391741317,1.0794410438643387
232,232.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0828624785313765,1.079427257356852
233,233.0,0.04348870876571277,-0.7372605537895305,1.078329162894737,1.075821014627455,1.0828530650862065,1.0794134587383828
234,234.0,0.04348870876571277,-0.7372605537895305,1.078078290368421,1.075821014627455,1.0828437016569867,1.0793996492249416
235,235.0,0.04348870876571277,-0.7372605537895305,1.078078290368421,1.075821014627455,1.082834391067896,1.0793858300255612
236,236.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.082825136147358,1.0793720023421793
237,237.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0828159397264971,1.0793581673695212
238,238.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0828068046376118,1.0793443262949858
239,239.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0827977337126704,1.0793304802985342
240,240.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0827887297818286,1.0793166305525792
241,241.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0827797956719665,1.0793027782218783
242,242.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0827709342052458,1.0792889244634285
243,243.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.08276214819769,1.0792750704263643
244,244.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0827534404577794,1.0792612172518559
245,245.0,0.04348870876571277,-0.7372605537895305,1.077808571263158,1.075821014627455,1.0827448137850708,1.0792473660730115
246,246.0,0.04348870876571277,-0.7372605537895305,1.0778987343157895,1.075821014627455,1.0827362709688322,1.0792335180147814
247,247.0,0.04348870876571277,-0.7372605537895305,1.0778987343157895,1.075821014627455,1.082727814786698,1.0792196741938629
248,248.0,0.04348870876571277,-0.7372605537895305,1.0778987343157895,1.075821014627455,1.0827194480033442,1.0792058357186098
249,249.0,0.04348870876571277,-0.7372605537895305,1.0778987343157895,1.075821014627455,1.082711173369176,1.0791920036889424
250,250.0,0.04348870876571277,-0.7372605537895305,1.0778987343157895,1.075821014627455,1.0827029936190404,1.0791781791962591
