NoEssai,NoBloc,NoTraitement,ID,ID_bl,NtotDose,PtotDose,KtotDose,test_type,RendVendable
356,4,2,356-4-2,356-4,140,110,270,N,25.43141025
356,4,3,356-4-3,356-4,170,110,270,N,39.39070512
356,4,4,356-4-4,356-4,140,110,270,N,22.60224358
356,4,5,356-4-5,356-4,140,110,270,N,33.37483973
356,4,6,356-4-6,356-4,140,110,270,N,25.55576922
357,1,1,357-1-1,357-1,200,110,270,N,45.82628204
357,1,2,357-1-2,357-1,140,110,270,N,37.77403845
357,1,3,357-1-3,357-1,170,110,270,N,41.31826922
357,1,4,357-1-4,357-1,140,110,270,N,40.12131409
357,1,5,357-1-5,357-1,140,110,270,N,50.48974357
357,1,6,357-1-6,357-1,140,110,270,N,45.12676281
357,2,1,357-2-1,357-2,200,110,270,N,58.83733973
357,2,2,357-2-2,357-2,140,110,270,N,51.42243588
357,2,3,357-2-3,357-2,170,110,270,N,44.17852563
357,2,4,357-2-4,357-2,140,110,270,N,49.30833332
357,2,5,357-2-5,357-2,140,110,270,N,49.8679487
357,2,6,357-2-6,357-2,140,110,270,N,52.49503203
357,3,1,357-3-1,357-3,200,110,270,N,51.67115383
357,3,2,357-3-2,357-3,140,110,270,N,37.77403845
357,3,3,357-3-3,357-3,170,110,270,N,48.74871793
357,3,4,357-3-4,357-3,140,110,270,N,54.36041665
357,3,5,357-3-5,357-3,140,110,270,N,64.35576921
357,3,6,357-3-6,357-3,140,110,270,N,65.14855767
357,4,1,357-4-1,357-4,200,110,270,N,43.92980768
357,4,2,357-4-2,357-4,140,110,270,N,39.43733973
357,4,3,357-4-3,357-4,170,110,270,N,58.91506408
357,4,4,357-4-4,357-4,140,110,270,N,57.04967947
357,4,5,357-4-5,357-4,140,110,270,N,57.73365383
357,4,6,357-4-6,357-4,140,110,270,N,31.61826922
358,1,1,358-1-1,358-1,200,110,270,N,38.55128204
358,1,2,358-1-2,358-1,140,110,270,N,42.06442306
358,1,3,358-1-3,358-1,170,110,270,N,37.46314101
358,1,4,358-1-4,358-1,140,110,270,N,39.99695512
358,1,5,358-1-5,358-1,140,110,270,N,35.78429486
358,1,6,358-1-6,358-1,140,110,270,N,46.66570511
358,2,1,358-2-1,358-2,200,110,270,N,45.12676281
358,2,2,358-2-2,358-2,140,110,270,N,50.59855768
358,2,3,358-2-3,358-2,170,110,270,N,41.80016024
358,2,4,358-2-4,358-2,140,110,270,N,35.38012819
358,2,5,358-2-5,358-2,140,110,270,N,47.59839742
358,2,6,358-2-6,358-2,140,110,270,N,43.23028845
358,3,1,358-3-1,358-3,200,110,270,N,41.89342947
358,3,2,358-3-2,358-3,140,110,270,N,38.47355768
358,3,3,358-3-3,358-3,170,110,270,N,48.91971152
358,3,4,358-3-4,358-3,140,110,270,N,41.80016024
358,3,5,358-3-5,358-3,140,110,270,N,41.78461537
358,3,6,358-3-6,358-3,140,110,270,N,58.27772434
358,4,1,358-4-1,358-4,200,110,270,N,35.36458332
358,4,2,358-4-2,358-4,140,110,270,N,44.10080127
358,4,3,358-4-3,358-4,170,110,270,N,46.77451922
358,4,4,358-4-4,358-4,140,110,270,N,44.27179486
358,4,5,358-4-5,358-4,140,110,270,N,49.09070511
358,4,6,358-4-6,358-4,140,110,270,N,44.33397435
391,1,1,391-1-1,391-1,0,150,180,N,9.128693
391,1,2,391-1-2,391-1,90,150,180,N,26.43886
391,1,3,391-1-3,391-1,130,150,180,N,26.990537
391,1,4,391-1-4,391-1,170,150,180,N,28.437388
391,1,5,391-1-5,391-1,210,150,180,N,32.080538
391,2,1,391-2-1,391-2,0,150,180,N,10.887814
391,2,2,391-2-2,391-2,90,150,180,N,25.210598
391,2,3,391-2-3,391-2,130,150,180,N,26.948901
391,2,4,391-2-4,391-2,170,150,180,N,29.988329
391,2,5,391-2-5,391-2,210,150,180,N,32.153401
391,3,1,391-3-1,391-3,0,150,180,N,12.084849
391,3,2,391-3-2,391-3,90,150,180,N,25.221007
391,3,3,391-3-3,391-3,130,150,180,N,26.823993
391,3,4,391-3-4,391-3,170,150,180,N,28.947429
391,3,5,391-3-5,391-3,210,150,180,N,29.884239
392,1,1,392-1-1,392-1,0,175,180,N,27.5588925
392,1,2,392-1-2,392-1,90,175,180,N,42.3545775
392,1,3,392-1-3,392-1,130,175,180,N,50.6308925
392,1,4,392-1-4,392-1,170,175,180,N,44.5483525
392,1,5,392-1-5,392-1,210,175,180,N,49.11173
392,2,1,392-2-1,392-2,0,175,180,N,23.3198775
392,2,2,392-2-2,392-2,90,175,180,N,41.6578625
392,2,3,392-2-3,392-2,130,175,180,N,36.0560325
392,2,4,392-2-4,392-2,170,175,180,N,36.245625
392,2,5,392-2-5,392-2,210,175,180,N,40.0263225
392,3,1,392-3-1,392-3,0,175,180,N,18.87003
392,3,2,392-3-2,392-3,90,175,180,N,38.5318875
392,3,3,392-3-3,392-3,130,175,180,N,33.8255325
392,3,4,392-3-4,392-3,170,175,180,N,42.178755
392,3,5,392-3-5,392-3,210,175,180,N,37.8627375
393,1,1,393-1-1,393-1,170,120,0,K,32.07174286
393,1,2,393-1-2,393-1,170,120,70,K,25.4669
393,1,3,393-1-3,393-1,170,120,105,K,32.94614286
393,1,4,393-1-4,393-1,170,120,140,K,37.20884286
393,1,5,393-1-5,393-1,170,120,140,K,23.96792857
393,1,6,393-1-6,393-1,170,120,210,K,29.32362857
393,1,7,393-1-7,393-1,170,120,140,K,34.07037143
393,1,8,393-1-8,393-1,170,120,140,K,26.32568571
393,2,1,393-2-1,393-2,170,120,0,K,33.53948571
393,2,2,393-2-2,393-2,170,120,70,K,40.37854286
393,2,3,393-2-3,393-2,170,120,105,K,37.5992
393,2,4,393-2-4,393-2,170,120,140,K,34.49195714
393,2,5,393-2-5,393-2,170,120,140,K,31.44717143
393,2,6,393-2-6,393-2,170,120,210,K,37.7085
393,2,7,393-2-7,393-2,170,120,140,K,32.0249
393,2,8,393-2-8,393-2,170,120,140,K,34.91354286
393,3,1,393-3-1,393-3,170,120,0,K,32.0249
393,3,2,393-3-2,393-3,170,120,70,K,37.44305714
393,3,3,393-3-3,393-3,170,120,105,K,34.5388
393,3,4,393-3-4,393-3,170,120,140,K,41.54961429
393,3,5,393-3-5,393-3,170,120,140,K,37.55235714
393,3,6,393-3-6,393-3,170,120,210,K,33.68001429
393,3,7,393-3-7,393-3,170,120,140,K,39.03571429
393,3,8,393-3-8,393-3,170,120,140,K,35.24144286
394,1,1,394-1-1,394-1,170,140,0,K,26.47361053
394,1,2,394-1-2,394-1,170,140,70,K,29.45347368
394,1,3,394-1-3,394-1,170,140,105,K,31.4784
394,1,4,394-1-4,394-1,170,140,140,K,27.01435789
394,1,5,394-1-5,394-1,170,140,140,K,25.09297895
394,1,6,394-1-6,394-1,170,140,210,K,31.31732632
394,1,7,394-1-7,394-1,170,140,140,K,30.28185263
394,1,8,394-1-8,394-1,170,140,140,K,28.91272632
394,2,1,394-2-1,394-2,170,140,0,K,24.06901053
394,2,2,394-2-2,394-2,170,140,70,K,30.8226
394,2,3,394-2-3,394-2,170,140,105,K,28.68262105
394,2,4,394-2-4,394-2,170,140,140,K,27.42854737
394,2,5,394-2-5,394-2,170,140,140,K,31.53592632
394,2,6,394-2-6,394-2,170,140,210,K,26.93382105
394,2,7,394-2-7,394-2,170,140,140,K,24.65577895
394,2,8,394-2-8,394-2,170,140,140,K,27.61263158
394,3,1,394-3-1,394-3,170,140,0,K,28.94724211
394,3,2,394-3-2,394-3,170,140,70,K,30.99517895
394,3,3,394-3-3,394-3,170,140,105,K,26.30103158
394,3,4,394-3-4,394-3,170,140,140,K,22.953
394,3,5,394-3-5,394-3,170,140,140,K,28.94724211
394,3,6,394-3-6,394-3,170,140,210,K,27.67015789
394,3,7,394-3-7,394-3,170,140,140,K,34.12461053
394,3,8,394-3-8,394-3,170,140,140,K,28.71713684
395,1,1,395-1-1,395-1,0,100,195,N,33.80781971
395,1,2,395-1-2,395-1,90,100,195,N,42.25747853
395,1,3,395-1-3,395-1,140,100,195,N,56.38310382
395,1,4,395-1-4,395-1,220,100,195,N,54.38090206
395,1,5,395-1-5,395-1,190,100,195,N,60.39669176
395,2,1,395-2-1,395-2,0,100,195,N,40.553464
395,2,2,395-2-2,395-2,90,100,195,N,53.09565844
395,2,3,395-2-3,395-2,140,100,195,N,51.47862794
395,2,4,395-2-4,395-2,220,100,195,N,60.21300353
395,2,5,395-2-5,395-2,190,100,195,N,57.37502029
395,3,1,395-3-1,395-3,0,100,195,N,45.08989545
395,3,2,395-3-2,395-3,90,100,195,N,54.34416441
395,3,3,395-3-3,395-3,140,100,195,N,58.83534176
395,3,4,395-3-4,395-3,220,100,195,N,55.51976912
395,3,5,395-3-5,395-3,190,100,195,N,58.85371059
396,1,1,396-1-1,396-1,0,100,195,N,36.38921344
396,1,2,396-1-2,396-1,90,100,195,N,43.15949909
396,1,3,396-1-3,396-1,140,100,195,N,44.72084909
396,1,4,396-1-4,396-1,220,100,195,N,46.01724273
396,1,5,396-1-5,396-1,190,100,195,N,41.31148412
396,2,1,396-2-1,396-2,0,100,195,N,32.60466176
396,2,2,396-2-2,396-2,90,100,195,N,48.339396
396,2,3,396-2-3,396-2,140,100,195,N,52.44121355
396,2,4,396-2-4,396-2,220,100,195,N,49.46724176
396,2,5,396-2-5,396-2,190,100,195,N,52.21338088
396,3,1,396-3-1,396-3,0,100,195,N,32.37505147
396,3,2,396-3-2,396-3,90,100,195,N,40.02733636
396,3,3,396-3-3,396-3,140,100,195,N,40.28283
396,3,4,396-3-4,396-3,220,100,195,N,46.65681176
396,3,5,396-3-5,396-3,190,100,195,N,45.64652647
397,1,1,397-1-1,397-1,190,100,0,K,49.05566531
397,1,2,397-1-2,397-1,190,100,60,K,51.07566188
397,1,3,397-1-3,397-1,190,100,120,K,49.28188364
397,1,4,397-1-4,397-1,190,100,170,K,49.931973
397,1,5,397-1-5,397-1,190,100,120,K,48.79928455
397,1,6,397-1-6,397-1,190,100,180,K,49.02639
397,1,7,397-1-7,397-1,190,100,210,K,52.99975655
397,1,8,397-1-8,397-1,190,100,270,K,56.23173111
397,2,1,397-2-1,397-2,190,100,0,K,43.74535324
397,2,2,397-2-2,397-2,190,100,60,K,56.72579719
397,2,3,397-2-3,397-2,190,100,120,K,57.98463563
397,2,4,397-2-4,397-2,190,100,170,K,49.609294
397,2,5,397-2-5,397-2,190,100,120,K,60.05046727
397,2,6,397-2-6,397-2,190,100,180,K,50.10957656
397,2,7,397-2-7,397-2,190,100,210,K,51.40744875
397,2,8,397-2-8,397-2,190,100,270,K,55.31910364
397,3,1,397-3-1,397-3,190,100,0,K,53.37980118
397,3,2,397-3-2,397-3,190,100,60,K,47.72999636
397,3,3,397-3-3,397-3,190,100,120,K,49.86217147
397,3,4,397-3-4,397-3,190,100,170,K,48.77089636
397,3,5,397-3-5,397-3,190,100,120,K,46.60393182
397,3,6,397-3-6,397-3,190,100,180,K,53.866575
397,3,7,397-3-7,397-3,190,100,210,K,48.79677971
397,3,8,397-3-8,397-3,190,100,270,K,51.35106667
398,1,1,398-1-1,398-1,190,100,0,K,19.558511
398,1,2,398-1-2,398-1,190,100,60,K,25.70372438
398,1,3,398-1-3,398-1,190,100,120,K,28.51730226
398,1,4,398-1-4,398-1,190,100,170,K,25.41688545
398,1,5,398-1-5,398-1,190,100,120,K,22.97415
398,1,6,398-1-6,398-1,190,100,180,K,25.81738147
398,1,7,398-1-7,398-1,190,100,210,K,19.527284
398,1,8,398-1-8,398-1,190,100,270,K,28.49194552
398,2,1,398-2-1,398-2,190,100,0,K,26.76059273
398,2,2,398-2-2,398-2,190,100,60,K,23.70230032
398,2,3,398-2-3,398-2,190,100,120,K,31.18239
398,2,4,398-2-4,398-2,190,100,170,K,24.95232469
398,2,5,398-2-5,398-2,190,100,120,K,33.86177813
398,2,6,398-2-6,398-2,190,100,180,K,35.09134125
398,2,7,398-2-7,398-2,190,100,210,K,21.47125448
398,2,8,398-2-8,398-2,190,100,270,K,34.13816226
398,3,1,398-3-1,398-3,190,100,0,K,31.36894091
398,3,2,398-3-2,398-3,190,100,60,K,41.91248906
398,3,3,398-3-3,398-3,190,100,120,K,46.10515452
398,3,4,398-3-4,398-3,190,100,170,K,32.29764
398,3,5,398-3-5,398-3,190,100,120,K,32.27736273
398,3,6,398-3-6,398-3,190,100,180,K,51.42381774
398,3,7,398-3-7,398-3,190,100,210,K,32.455262
398,3,8,398-3-8,398-3,190,100,270,K,33.76224206
408,1,1,408-1-1,408-1,190,0,160,P,44.1750125
408,1,2,408-1-2,408-1,190,50,160,P,45.54125
408,1,3,408-1-3,408-1,190,75,160,P,47.55807679
408,1,4,408-1-4,408-1,190,100,160,P,46.47809857
408,1,5,408-1-5,408-1,190,125,160,P,46.66026357
408,1,6,408-1-6,408-1,190,150,160,P,49.6399625
408,1,7,408-1-7,408-1,190,75,160,P,59.24266036
408,1,8,408-1-8,408-1,190,150,160,P,50.38163429
408,1,9,408-1-9,408-1,190,50,160,P,56.71837393
408,1,10,408-1-10,408-1,190,100,160,P,51.42257714
408,2,1,408-2-1,408-2,190,0,160,P,48.89829071
408,2,2,408-2-2,408-2,190,50,160,P,54.40227607
408,2,3,408-2-3,408-2,190,75,160,P,57.69425786
408,2,4,408-2-4,408-2,190,100,160,P,50.65488179
408,2,5,408-2-5,408-2,190,125,160,P,52.43749643
408,2,6,408-2-6,408-2,190,150,160,P,52.03413107
408,2,7,408-2-7,408-2,190,75,160,P,44.05790643
408,2,8,408-2-8,408-2,190,150,160,P,46.3609925
408,2,9,408-2-9,408-2,190,50,160,P,52.69773214
408,2,10,408-2-10,408-2,190,100,160,P,52.87989714
408,3,1,408-3-1,408-3,190,0,160,P,56.39307929
408,3,2,408-3-2,408-3,190,50,160,P,53.67361607
408,3,3,408-3-3,408-3,190,75,160,P,54.81865321
408,3,4,408-3-4,408-3,190,100,160,P,57.35595143
408,3,5,408-3-5,408-3,190,125,160,P,53.32229786
408,3,6,408-3-6,408-3,190,150,160,P,54.16806393
408,3,7,408-3-7,408-3,190,75,160,P,46.41303964
408,3,8,408-3-8,408-3,190,150,160,P,56.82246821
408,3,9,408-3-9,408-3,190,50,160,P,51.188365
408,3,10,408-3-10,408-3,190,100,160,P,50.42066964
409,1,1,409-1-1,409-1,190,0,160,P,55.05937125
409,1,2,409-1-2,409-1,190,50,160,P,52.82785
409,1,3,409-1-3,409-1,190,75,160,P,57.35920438
409,1,4,409-1-4,409-1,190,100,160,P,53.69313375
409,1,5,409-1-5,409-1,190,125,160,P,58.37249719
409,1,6,409-1-6,409-1,190,150,160,P,58.03093781
409,1,7,409-1-7,409-1,190,75,160,P,55.27569219
409,1,8,409-1-8,409-1,190,150,160,P,55.195995
409,1,9,409-1-9,409-1,190,50,160,P,49.46918281
409,1,10,409-1-10,409-1,190,100,160,P,53.88668406
409,2,1,409-2-1,409-2,190,0,160,P,58.24725875
409,2,2,409-2-2,409-2,190,50,160,P,52.05364875
409,2,3,409-2-3,409-2,190,75,160,P,52.05364875
409,2,4,409-2-4,409-2,190,100,160,P,50.12953094
409,2,5,409-2-5,409-2,190,125,160,P,50.11814563
409,2,6,409-2-6,409-2,190,150,160,P,56.06127875
409,2,7,409-2-7,409-2,190,75,160,P,52.40659344
409,2,8,409-2-8,409-2,190,150,160,P,54.05746375
409,2,9,409-2-9,409-2,190,50,160,P,53.32880375
409,2,10,409-2-10,409-2,190,100,160,P,52.42936406
409,3,1,409-3-1,409-3,190,0,160,P,48.22818375
409,3,2,409-3-2,409-3,190,50,160,P,50.99481469
409,3,3,409-3-3,409-3,190,75,160,P,48.26233969
409,3,4,409-3-4,409-3,190,100,160,P,53.68174844
409,3,5,409-3-5,409-3,190,125,160,P,53.29464781
409,3,6,409-3-6,409-3,190,150,160,P,58.90760688
409,3,7,409-3-7,409-3,190,75,160,P,53.07832688
409,3,8,409-3-8,409-3,190,150,160,P,49.02515563
409,3,9,409-3-9,409-3,190,50,160,P,49.81074219
409,3,10,409-3-10,409-3,190,100,160,P,47.48813844
410,1,1,410-1-1,410-1,210,0,200,P,26.55705464
410,1,2,410-1-2,410-1,210,50,200,P,34.18196107
410,1,3,410-1-3,410-1,210,75,200,P,33.85666643
410,1,4,410-1-4,410-1,210,100,200,P,30.99407357
410,1,5,410-1-5,410-1,210,125,200,P,37.44791929
410,1,6,410-1-6,410-1,210,150,200,P,32.1521225
410,1,7,410-1-7,410-1,210,75,200,P,28.62592857
410,1,8,410-1-8,410-1,210,150,200,P,34.71544429
410,1,9,410-1-9,410-1,210,50,200,P,29.26350607
410,1,10,410-1-10,410-1,210,100,200,P,32.63355857
410,2,1,410-2-1,410-2,210,0,200,P,34.27304357
410,2,2,410-2-2,410-2,210,50,200,P,24.85251071
410,2,3,410-2-3,410-2,210,75,200,P,23.73349714
410,2,4,410-2-4,410-2,210,100,200,P,33.0629475
410,2,5,410-2-5,410-2,210,125,200,P,27.75413893
410,2,6,410-2-6,410-2,210,150,200,P,26.55705464
410,2,7,410-2-7,410-2,210,75,200,P,25.7763475
410,2,8,410-2-8,410-2,210,150,200,P,29.13338821
410,2,9,410-2-9,410-2,210,50,200,P,32.607535
410,2,10,410-2-10,410-2,210,100,200,P,30.55167286
410,3,1,410-3-1,410-3,210,0,200,P,25.58117071
410,3,2,410-3-2,410-3,210,50,200,P,28.43075179
410,3,3,410-3-3,410-3,210,75,200,P,23.23904929
410,3,4,410-3-4,410-3,210,100,200,P,23.94168571
410,3,5,410-3-5,410-3,210,125,200,P,21.26125786
410,3,6,410-3-6,410-3,210,150,200,P,25.34695857
410,3,7,410-3-7,410-3,210,75,200,P,30.56468464
410,3,8,410-3-8,410-3,210,150,200,P,24.30601571
410,3,9,410-3-9,410-3,210,50,200,P,20.79283357
410,3,10,410-3-10,410-3,210,100,200,P,29.61482429
412,1,1,412-1-1,412-1,165,0,170,P,26.80427857
412,1,2,412-1-2,412-1,165,33,170,P,31.48852143
412,1,3,412-1-3,412-1,165,66,170,P,37.92935536
412,1,4,412-1-4,412-1,165,100,170,P,35.39205714
412,1,5,412-1-5,412-1,165,133,170,P,36.82335357
412,1,6,412-1-6,412-1,165,133,170,P,36.17276429
412,1,7,412-1-7,412-1,165,166,170,P,39.42571071
412,1,8,412-1-8,412-1,165,200,170,P,36.30288214
412,1,9,412-1-9,412-1,165,100,170,P,34.74146786
412,2,1,412-2-1,412-2,165,0,170,P,29.92710714
412,2,2,412-2-2,412-2,165,33,170,P,30.96805
412,2,3,412-2-3,412-2,165,66,170,P,32.72464107
412,2,4,412-2-4,412-2,165,100,170,P,35.91252857
412,2,5,412-2-5,412-2,165,133,170,P,35.58723393
412,2,6,412-2-6,412-2,165,133,170,P,36.23782321
412,2,7,412-2-7,412-2,165,166,170,P,36.49805893
412,2,8,412-2-8,412-2,165,200,170,P,39.36065179
412,2,9,412-2-9,412-2,165,100,170,P,36.62817679
412,3,1,412-3-1,412-3,165,0,170,P,28.75604643
412,3,2,412-3-2,412-3,165,33,170,P,28.6909875
412,3,3,412-3-3,412-3,165,66,170,P,36.8884125
412,3,4,412-3-4,412-3,165,100,170,P,36.433
412,3,5,412-3-5,412-3,165,133,170,P,45.28101429
412,3,6,412-3-6,412-3,165,133,170,P,34.87158571
412,3,7,412-3-7,412-3,165,166,170,P,36.36794107
412,3,8,412-3-8,412-3,165,200,170,P,40.14135893
412,3,9,412-3-9,412-3,165,100,170,P,36.69323571
413,1,1,413-1-1,413-1,165,0,170,P,28.95122321
413,1,2,413-1-2,413-1,165,33,170,P,40.0763
413,1,3,413-1-3,413-1,165,66,170,P,35.39205714
413,1,4,413-1-4,413-1,165,100,170,P,41.05218393
413,1,5,413-1-5,413-1,165,133,170,P,37.60406071
413,1,6,413-1-6,413-1,165,133,170,P,35.26193929
413,1,7,413-1-7,413-1,165,166,170,P,44.10995357
413,1,8,413-1-8,413-1,165,200,170,P,38.84018036
413,1,9,413-1-9,413-1,165,100,170,P,36.23782321
413,2,1,413-2-1,413-2,165,0,170,P,38.12453214
413,2,2,413-2-2,413-2,165,33,170,P,30.96805
413,2,3,413-2-3,413-2,165,66,170,P,33.57040714
413,2,4,413-2-4,413-2,165,100,170,P,34.02581964
413,2,5,413-2-5,413-2,165,133,170,P,42.48348036
413,2,6,413-2-6,413-2,165,133,170,P,38.64500357
413,2,7,413-2-7,413-2,165,166,170,P,40.46665357
413,2,8,413-2-8,413-2,165,200,170,P,37.53900179
413,2,9,413-2-9,413-2,165,100,170,P,39.75100536
413,3,1,413-3-1,413-3,165,0,170,P,38.7100625
413,3,2,413-3-2,413-3,165,33,170,P,40.5317125
413,3,3,413-3-3,413-3,165,66,170,P,35.65229286
413,3,4,413-3-4,413-3,165,100,170,P,39.88112321
413,3,5,413-3-5,413-3,165,133,170,P,31.03310893
413,3,6,413-3-6,413-3,165,133,170,P,31.48852143
413,3,7,413-3-7,413-3,165,166,170,P,43.7196
413,3,8,413-3-8,413-3,165,200,170,P,42.28830357
413,3,9,413-3-9,413-3,165,100,170,P,40.46665357
414,1,1,414-1-1,414-1,165,0,170,P,24.35706
414,1,2,414-1-2,414-1,165,33,170,P,29.1191775
414,1,3,414-1-3,414-1,165,66,170,P,34.193565
414,1,4,414-1-4,414-1,165,100,170,P,35.6768475
414,1,5,414-1-5,414-1,165,133,170,P,38.877615
414,1,6,414-1-6,414-1,165,133,170,P,39.2679525
414,1,7,414-1-7,414-1,165,166,170,P,34.818105
414,1,8,414-1-8,414-1,165,200,170,P,36.3013875
414,1,9,414-1-9,414-1,165,100,170,P,41.6099775
414,2,1,414-2-1,414-2,165,0,170,P,23.4983175
414,2,2,414-2-2,414-2,165,33,170,P,34.505835
414,2,3,414-2-3,414-2,165,66,170,P,32.16381
414,2,4,414-2-4,414-2,165,100,170,P,41.1415725
414,2,5,414-2-5,414-2,165,133,170,P,33.881295
414,2,6,414-2-6,414-2,165,133,170,P,31.070865
414,2,7,414-2-7,414-2,165,166,170,P,34.7400375
414,2,8,414-2-8,414-2,165,200,170,P,41.688045
414,2,9,414-2-9,414-2,165,100,170,P,43.7178
414,3,1,414-3-1,414-3,165,0,170,P,20.453685
414,3,2,414-3-2,414-3,165,33,170,P,27.4016925
414,3,3,414-3-3,414-3,165,66,170,P,35.59878
414,3,4,414-3-4,414-3,165,100,170,P,34.818105
414,3,5,414-3-5,414-3,165,133,170,P,34.8961725
414,3,6,414-3-6,414-3,165,133,170,P,37.7066025
414,3,7,414-3-7,414-3,165,166,170,P,36.84786
414,3,8,414-3-8,414-3,165,200,170,P,43.1713275
414,3,9,414-3-9,414-3,165,100,170,P,32.944485
15002,1,1,15002-1-1,15002-1,140,110,260,N,43.59
15002,1,2,15002-1-2,15002-1,167,110,260,N,47.51
15002,1,3,15002-1-3,15002-1,187,110,260,N,44.24
15002,1,4,15002-1-4,15002-1,197,110,260,N,54.69
15002,2,1,15002-2-1,15002-2,140,110,260,N,49.45
15002,2,2,15002-2-2,15002-2,167,110,260,N,47.74
15002,2,3,15002-2-3,15002-2,187,110,260,N,51.98
15002,2,4,15002-2-4,15002-2,197,110,260,N,50.47
15009,1,1,15009-1-1,15009-1,140,110,260,N,34.51
15009,1,2,15009-1-2,15009-1,160,110,260,N,24.72
15009,1,3,15009-1-3,15009-1,180,110,260,N,38.71
15009,1,4,15009-1-4,15009-1,200,110,260,N,35.6
15009,1,5,15009-1-5,15009-1,220,110,260,N,34.86
15009,1,6,15009-1-6,15009-1,240,110,260,N,36.04
15009,2,1,15009-2-1,15009-2,140,110,260,N,33.09
15009,2,2,15009-2-2,15009-2,160,110,260,N,40.28
15009,2,3,15009-2-3,15009-2,180,110,260,N,46.83
15009,2,5,15009-2-5,15009-2,220,110,260,N,37.27
15009,2,6,15009-2-6,15009-2,240,110,260,N,42.16
15009,3,2,15009-3-2,15009-3,160,110,260,N,43.01
15009,3,3,15009-3-3,15009-3,180,110,260,N,42.29
15009,3,4,15009-3-4,15009-3,200,110,260,N,28.53
15009,3,5,15009-3-5,15009-3,220,110,260,N,32.14
15009,3,6,15009-3-6,15009-3,240,110,260,N,34.36
15016,1,1,15016-1-1,15016-1,140,150,125,K,24.23
15016,1,2,15016-1-2,15016-1,140,150,150,K,33.73
15016,1,3,15016-1-3,15016-1,140,150,175,K,34.57
15016,1,4,15016-1-4,15016-1,140,150,190,K,29.77
15016,1,5,15016-1-5,15016-1,140,150,190,K,31.18
15016,1,6,15016-1-6,15016-1,140,150,200,K,30.57
15016,1,7,15016-1-7,15016-1,140,150,200,K,34.49
15016,1,8,15016-1-8,15016-1,140,150,225,K,31.28
15016,2,1,15016-2-1,15016-2,140,150,125,K,34.26
15016,2,2,15016-2-2,15016-2,140,150,150,K,29.37
15016,2,3,15016-2-3,15016-2,140,150,175,K,33.52
15016,2,4,15016-2-4,15016-2,140,150,190,K,33.51
15016,2,5,15016-2-5,15016-2,140,150,190,K,24.45
15016,2,6,15016-2-6,15016-2,140,150,200,K,31.5
15016,2,7,15016-2-7,15016-2,140,150,200,K,30.47
15016,2,8,15016-2-8,15016-2,140,150,225,K,26.93
15016,3,1,15016-3-1,15016-3,140,150,125,K,33.94
15016,3,2,15016-3-2,15016-3,140,150,150,K,35.08
15016,3,3,15016-3-3,15016-3,140,150,175,K,31.51
15016,3,4,15016-3-4,15016-3,140,150,190,K,32.77
15016,3,5,15016-3-5,15016-3,140,150,190,K,29.74
15016,3,6,15016-3-6,15016-3,140,150,200,K,37.22
15016,3,7,15016-3-7,15016-3,140,150,200,K,30.71
15016,3,8,15016-3-8,15016-3,140,150,225,K,32.13
15019,1,1,15019-1-1,15019-1,160,75,0,K,59.46
15019,1,2,15019-1-2,15019-1,160,75,30,K,55.99
15019,1,3,15019-1-3,15019-1,160,75,60,K,56.92
15019,1,4,15019-1-4,15019-1,160,75,90,K,53.8
15019,1,5,15019-1-5,15019-1,160,75,120,K,56.71
15019,1,6,15019-1-6,15019-1,160,75,60,K,55.81
15019,2,1,15019-2-1,15019-2,160,75,0,K,70.93
15019,2,2,15019-2-2,15019-2,160,75,30,K,67.15
15019,2,3,15019-2-3,15019-2,160,75,60,K,67.64
15019,2,4,15019-2-4,15019-2,160,75,90,K,67.59
15019,2,5,15019-2-5,15019-2,160,75,120,K,65.16
15019,2,6,15019-2-6,15019-2,160,75,60,K,60.58
15019,3,1,15019-3-1,15019-3,160,75,0,K,59.1
15019,3,2,15019-3-2,15019-3,160,75,30,K,65.48
15019,3,3,15019-3-3,15019-3,160,75,60,K,61.13
15019,3,4,15019-3-4,15019-3,160,75,90,K,58.92
15019,3,5,15019-3-5,15019-3,160,75,120,K,57.52
15019,3,6,15019-3-6,15019-3,160,75,60,K,61.78
15020,1,1,15020-1-1,15020-1,160,150,0,K,15.33
15020,1,2,15020-1-2,15020-1,160,150,60,K,19.98
15020,1,3,15020-1-3,15020-1,160,150,120,K,28.03
15020,1,4,15020-1-4,15020-1,160,150,180,K,20.01
15020,1,5,15020-1-5,15020-1,160,150,240,K,28.6
15020,1,6,15020-1-6,15020-1,160,150,120,K,27.43
15020,2,1,15020-2-1,15020-2,160,150,0,K,14.39
15020,2,2,15020-2-2,15020-2,160,150,60,K,20.07
15020,2,3,15020-2-3,15020-2,160,150,120,K,24.61
15020,2,4,15020-2-4,15020-2,160,150,180,K,22.33
15020,2,5,15020-2-5,15020-2,160,150,240,K,27.23
15020,2,6,15020-2-6,15020-2,160,150,120,K,22.28
15020,3,1,15020-3-1,15020-3,160,150,0,K,12.45
15020,3,2,15020-3-2,15020-3,160,150,60,K,18.79
15020,3,3,15020-3-3,15020-3,160,150,120,K,18.28
15020,3,4,15020-3-4,15020-3,160,150,180,K,20.49
15020,3,5,15020-3-5,15020-3,160,150,240,K,20.76
15020,3,6,15020-3-6,15020-3,160,150,120,K,18.55
