RendVendable,tsizeMS_L,tsizeS_M,PoidsSpec,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
47.55,-0.661126468054406,0.5408335851995929,1.0795,15011,1,4,15011-1-4,15011-1,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,150,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
47.18,-0.5898999506682473,0.36713791393077266,1.0855,15011,1,5,15011-1-5,15011-1,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,175,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
47.37,-0.3792755368279127,0.6448313885774146,1.077,15011,1,6,15011-1-6,15011-1,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,200,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
45.46,-1.2474128320964286,0.44403306838762935,1.0845,15011,2,1,15011-2-1,15011-2,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,75,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
44.51,-0.07698846182013971,0.2421051756173837,1.0863,15011,2,2,15011-2-2,15011-2,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,100,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
48.22,-1.9214479890414056,0.30542763881928575,1.0825,15011,2,3,15011-2-3,15011-2,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,125,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
48.45,-1.1011655339711146,0.28136424349622746,1.0663,15011,2,4,15011-2-4,15011-2,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,150,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
48.22,-1.9973137901938327,0.1597134160471737,1.0854,15011,2,5,15011-2-5,15011-2,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,175,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
46.26,-0.8788598897028156,0.5080247027232199,1.0845,15011,2,6,15011-2-6,15011-2,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,200,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
43.31,-0.8738802506297467,0.30950100228119243,1.067,15011,3,1,15011-3-1,15011-3,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,75,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
43.1,-1.3370117698057356,0.28446162930245367,1.0832,15011,3,2,15011-3-2,15011-3,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,100,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
43.62,-0.8568746623175242,0.2951034755777949,1.0817,15011,3,3,15011-3-3,15011-3,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,125,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
44.91,-0.7483338736614574,0.5529674999286982,1.0854,15011,3,4,15011-3-4,15011-3,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,150,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
45.79,-0.6196809679100201,0.3931819383956592,1.0823,15011,3,5,15011-3-5,15011-3,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,175,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
43.87,-0.8015907968025732,0.4480991901064065,1.0879,15011,3,6,15011-3-6,15011-3,43027,HRC,Pommerelle,late,116,16.7168052594172,398.1,-0.6517387548761748,638.92,178,176,200,2.226484338119658,0.787181086845026,0.866438467079808,4.326646820760137,0.8050051870250228,6.048300000000001,-6.598421046203702,1.711638550271143,-3.4772702453312663,-6.979361090277068,1.7587092133534477,92.08279167,60.394111,1036.194901,8.886628527233025,K
28.07,-1.3344347544074724,0.9182700247220218,1.0773,15012,1,1,15012-1-1,15012-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,140,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
26.62,-1.1390081889699366,1.4137634199919673,1.0757,15012,1,2,15012-1-2,15012-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,160,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
30.05,-0.8109996999758592,0.6542710160508666,1.0719,15012,1,3,15012-1-3,15012-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,180,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
26.24,-1.1061328091648441,0.8758939348313217,1.0694,15012,1,4,15012-1-4,15012-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,200,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
29.33,-0.8751745953270592,0.9052649123724094,1.0718,15012,1,5,15012-1-5,15012-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
27.76,-1.622933921867899,0.9842949200716088,1.0736,15012,2,1,15012-2-1,15012-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,140,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
27.72,-0.8575709766960768,0.8350638884340791,1.0697,15012,2,2,15012-2-2,15012-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,160,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
31.76,-0.4149725959562415,1.6596835043183789,1.0756,15012,2,3,15012-2-3,15012-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,180,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
26.38,-0.7891695258039542,0.8036968969787788,1.075,15012,2,4,15012-2-4,15012-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,200,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
25.77,-2.1853988505977204,0.4875809364319565,1.0708,15012,2,5,15012-2-5,15012-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
17.03,-4.4949560422202595,0.5501697140495165,1.0729,15012,3,1,15012-3-1,15012-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,140,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
25.49,-1.112261134367023,0.6522534820651922,1.0745,15012,3,2,15012-3-2,15012-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,160,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
28.45,-0.38109409882064393,1.0737667353460767,1.0712,15012,3,3,15012-3-3,15012-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,180,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
26.53,-0.7733385254501123,1.0493858159964202,1.0741,15012,3,4,15012-3-4,15012-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,200,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
27.14,-0.8481140915807798,1.2443007359979907,1.0713,15012,3,5,15012-3-5,15012-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,N
27.14,-4.50487182229209,0.5018818095655742,1.0732,15013,1,1,15013-1-1,15013-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,135,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
25.52,-1.9443222406602907,0.4285282459229373,1.0713,15013,1,2,15013-1-2,15013-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,155,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
29.86,-0.7911166090343198,0.6117442634343206,1.0737,15013,1,3,15013-1-3,15013-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,175,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
24.65,-1.163301147945482,0.11456878972810991,1.0704,15013,1,4,15013-1-4,15013-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,195,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
22.76,-2.0668715452494824,0.05494226792910806,1.0726,15013,1,5,15013-1-5,15013-1,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
26.29,-2.6319878525937317,0.52620742719679,1.0704,15013,2,1,15013-2-1,15013-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,135,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
27.03,-1.373278028153464,0.1387783078872834,1.074,15013,2,2,15013-2-2,15013-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,155,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
25.67,-2.2256606588761283,0.26756622635197047,1.0741,15013,2,3,15013-2-3,15013-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,175,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
27.24,-1.3829151170153162,0.20656280946558103,1.0725,15013,2,4,15013-2-4,15013-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,195,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
29.2,-1.4964454260236069,0.6260564721740772,1.0751,15013,2,5,15013-2-5,15013-2,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
21.73,-2.2306662697336455,0.29932685769389294,1.0759,15013,3,1,15013-3-1,15013-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,135,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
21.86,-2.3571337105971772,0.30085805916697184,1.0745,15013,3,2,15013-3-2,15013-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,155,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
33.2,-1.3064871356534815,0.8649214468987788,1.0751,15013,3,3,15013-3-3,15013-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,175,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
26.34,-1.321357851826445,0.46951736823946133,1.0752,15013,3,4,15013-3-4,15013-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,195,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
24.16,-4.465257889663366,0.6762158310963597,1.0731,15013,3,5,15013-3-5,15013-3,31226,LRC,Goldrush,mid-season,124,17.58632744921833,279.2,-0.5304759312478329,1645.46,220,110,215,0.7326967864007363,5.221811178208336,0.8617735018326669,5.335111316586796,0.8267849633188666,6.388200000000001,-6.380005711928456,1.4626743487440494,-3.273723156868072,-6.998434554296347,2.339042118011601,143.464094,75.19174211,1135.261942,12.637091819290458,K
24.23,-1.7008466120891148,-0.24844805597954295,1.0784,15016,1,1,15016-1-1,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,125,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
33.73,-1.9408549003601019,-0.13020762804872676,1.0804,15016,1,2,15016-1-2,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,150,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
34.57,-1.3825303868568952,-0.39562065400425206,1.0734,15016,1,3,15016-1-3,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,175,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
29.77,-2.7035144551618826,-0.7946402402162103,1.0771,15016,1,4,15016-1-4,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,190,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
31.18,-2.006165904946877,-0.06766527554970103,1.0771,15016,1,5,15016-1-5,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,190,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
30.57,-1.306891572580754,-1.0058247084485272,1.0811,15016,1,6,15016-1-6,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,200,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
34.49,-2.4173011402782736,-0.05134141767398992,1.078,15016,1,7,15016-1-7,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,200,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
31.28,-0.9996777520552367,-0.32068941686844643,1.0792,15016,1,8,15016-1-8,15016-1,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,225,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
34.26,-1.7863580758395154,-0.21245248006563727,1.0797,15016,2,1,15016-2-1,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,125,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
29.37,-2.121392405132541,-1.254936432955313,1.0771,15016,2,2,15016-2-2,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,150,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
33.52,-0.7487772096015487,-0.2661490302731623,1.0804,15016,2,3,15016-2-3,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,175,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
33.51,-1.702051830221475,-0.6719513234974444,1.0783,15016,2,4,15016-2-4,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,190,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
24.45,-1.2442262294381083,-1.0702676641034912,1.0786,15016,2,5,15016-2-5,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,190,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
31.5,-0.7098017301935653,-1.26127363723328,1.0753,15016,2,6,15016-2-6,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,200,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
30.47,-0.9062292462631122,-0.40777760947412967,1.0788,15016,2,7,15016-2-7,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,200,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
26.93,-1.8255388929625684,-1.0348394604243842,1.0795,15016,2,8,15016-2-8,15016-2,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,225,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
33.94,-1.495885267424044,-0.7482831597120819,1.0845,15016,3,1,15016-3-1,15016-3,54572,HRC,Mystere,late,113,16.810862906384646,373.94,-0.7189914962684146,1445.94,140,150,125,2.481534322483722,0.8773548735877023,1.1262309472267549,-0.95514581651049,2.0676333871681165,5.9247,-6.956713699396322,2.5350847951438658,-3.09368475619993,-7.801548346866971,1.713873624471862,33.16535009,48.08577321,1195.903156,2.773247141593796,K
