X,ID,NoEssai,NoBloc,ID_bl,NoTraitement,test_type,obsv,pred,index,tsizeMS_L,tsizeS_M,RendGros,RendMoy,RendPetit
2471,341-1-3,341,1,341-1,3,N,0.754558,0.353786,6446,0.3076013420094339,0.39611586879180594,16.57344111,15.04678778,8.593207778
2472,341-1-4,341,1,341-1,4,N,0.823473,0.445013,6447,0.37599780875462474,0.5250660879850957,19.7287725,18.044745,8.587425
2473,341-1-5,341,1,341-1,5,N,0.442879,0.637051,6448,-0.0017349323549636642,0.5179012105007856,11.219415,16.215735,7.7955975
2474,341-1-6,341,1,341-1,6,N,0.757256,0.71002,6449,0.31027900415698495,0.6685902608371938,17.20506968,18.87722516,7.333308387
2475,341-2-1,341,2,341-2,1,N,0.971027,0.358609,6450,0.5224433655407866,0.6213126245964272,15.41203548,12.61167871,5.238077419
2476,341-2-2,341,2,341-2,2,N,0.411621,0.26231,6451,-0.03275776737762692,0.34764626854548974,10.89159909,14.49689818,8.866575455
2477,341-2-3,341,2,341-2,3,N,0.409928,0.895679,6452,-0.03443838065072946,0.35046197590531214,11.60278219,15.50615719,9.4461675
2478,341-2-4,341,2,341-2,4,N,0.339807,0.883556,6453,-0.10403232153112724,0.3225894018070821,13.5056775,19.27152,12.2119875
2479,341-2-5,341,2,341-2,5,N,0.541432,0.535692,6454,0.09607761422203139,0.3770396726523142,14.11258935,16.37906516,9.609857419
2480,341-2-6,341,2,341-2,6,N,0.503516,0.573094,6455,0.058446294937873004,0.2965678589020341,11.66133281,13.38857625,8.802110625
2481,341-3-1,341,3,341-3,1,N,-0.374638,-0.344317,6456,-0.8131055358839001,-0.19103797135566433,2.673811875,6.3234675,8.284913438
2482,341-3-2,341,3,341-3,2,N,0.026816,-0.169147,6457,-0.41467021359470685,0.06613290983709971,8.368836,14.5726,13.271475
2483,341-3-3,341,3,341-3,3,N,0.261144,0.020301,6458,-0.18210305490741716,0.1904945864592948,4.081045862,5.836218621,4.457923448
2484,341-3-4,341,3,341-3,4,N,0.247942,0.020301,6459,-0.19520608654255647,0.013032193534148022,10.10619273,12.95447364,12.71790545
2485,341-3-5,341,3,341-3,5,N,-0.043772,0.071104,6460,-0.48472746069451383,0.24005748985271966,7.322193103,15.71041138,11.18788034
2486,341-3-6,341,3,341-3,6,N,0.131176,0.018079,6461,-0.3110949014451214,0.13820462053042984,9.206581034,14.85974483,12.22160172
2487,342-1-1,342,1,342-1,1,N,0.444627,0.029881,6462,-4.163336342344337e-17,0.11964279889052509,0,7.09299,5.9888925
2488,342-1-2,342,1,342-1,2,N,-2.364761,-0.22439,6463,-2.7882678300772157,1.156164971811879,0.3903375,26.8886775,5.241675
2489,342-1-3,342,1,342-1,3,N,0.444627,-0.44408,6464,5.551115123125783e-17,1.1717706393625944,0,28.01508,5.3420475
2490,342-1-4,342,1,342-1,4,N,0.444627,-0.395575,6465,-2.7755575615628914e-17,0.7513411759870114,0,19.13769,6.6134325
2491,342-1-5,342,1,342-1,5,N,-2.183555,-0.116063,6466,-2.6084244945436583,1.2785135770303258,0.468405,28.2269775,4.6282875
2492,342-1-6,342,1,342-1,6,N,0.444627,-0.22439,6467,1.1102230246251565e-16,1.3546137792923378,0,27.6470475,4.0706625
2493,342-2-1,342,2,342-2,1,N,0.444627,0.117968,6468,-2.7755575615628914e-17,0.3953406948671945,0,10.728705,6.133875
2494,342-2-2,342,2,342-2,2,N,0.444627,-0.281214,6469,0,1.469544919949935,0,28.0708425,3.5130375
2495,342-2-3,342,2,342-2,3,N,0.444627,-0.610778,6470,5.551115123125783e-17,1.3924326232098416,0,30.5243925,4.260255
2496,342-2-4,342,2,342-2,4,N,-1.761111,-0.657509,6471,-2.1891566825959137,1.3919157322649047,0.780675,30.5020875,4.260255
2497,342-2-5,342,2,342-2,5,N,-2.277292,-0.298725,6472,-2.7014565203515897,1.252049273838906,0.513015,34.0039725,5.7881475
2498,342-2-6,342,2,342-2,6,N,-2.458129,-0.281214,6473,-2.8809342886232754,1.187360492038203,0.3903375,30.7920525,5.7435375
2499,343-1-1,343,1,343-1,1,N,0.444627,0.10592,6480,0,1.0365855468636715,0,18.080433,4.174009
2500,343-1-2,343,1,343-1,2,N,0.444627,-0.208507,6481,1.1102230246251565e-16,1.217067265572999,0,27.760803,4.965093
2501,343-1-3,343,1,343-1,3,N,0.444627,-0.002043,6482,0,1.385149596002341,0,33.881295,4.777731
2502,343-1-4,343,1,343-1,4,N,-1.911525,0.259532,6483,-2.3384397997984627,1.4271678705790498,0.666176,32.038902,4.257281
2503,343-2-1,343,2,343-2,1,N,0.444627,-0.041943,6484,5.551115123125783e-17,1.2658311780309495,0,19.454421,3.247608
2504,343-2-2,343,2,343-2,2,N,0.444627,-0.356672,6485,0,1.2452064224347474,0,30.644096,5.266954
2505,343-2-3,343,2,343-2,3,N,0.444627,-0.324598,6486,-1.1102230246251565e-16,1.616058590521299,0,31.924403,3.247608
2506,343-2-4,343,2,343-2,4,N,-1.29228,-0.16357,6487,-1.7238498849838475,1.642732504216357,1.103354,29.113973,2.852066
2507,344-3-1,344,3,344-3,1,K,0.444627,0.147985,6508,0,1.2065657998714197,0,26.147408,4.746504
2508,344-3-2,344,3,344-3,2,K,-2.107885,0.394136,6509,-2.53332335693676,1.4719545009154344,0.447587,28.20839,3.518242
2509,344-3-3,344,3,344-3,3,K,0.444627,0.286478,6510,0,1.3656514916891194,0,26.209862,3.799285
2510,344-3-4,344,3,344-3,4,K,0.444627,0.139732,6511,0,1.5403369869708767,0,31.164546,3.528651
2511,344-3-5,344,3,344-3,5,K,0.444627,0.139732,6512,0,1.5735491410038034,0,29.290926,3.164336
2512,344-3-6,344,3,344-3,6,K,0.444627,0.117024,6513,1.1102230246251565e-16,1.4683071479958212,0,31.799495,3.986647
2513,344-3-7,344,3,344-3,7,K,0.444627,0.139732,6514,-5.551115123125783e-17,1.3389182707350102,0,28.83293,4.340553
2514,344-3-8,344,3,344-3,8,K,-2.261444,0.139732,6515,-2.6857281375930513,1.7058533788578554,0.353906,31.716223,2.841657
2515,345-2-1,345,2,345-2,1,K,0.444627,-0.426492,6524,5.551115123125783e-17,1.3686207542589677,0,25.2451925,3.644115625
2516,345-2-2,345,2,345-2,2,K,0.444627,-0.509596,6525,5.551115123125783e-17,1.2104011095959633,0,24.39231438,4.4039525
2517,345-2-3,345,2,345-2,3,K,0.444627,-0.509596,6526,0,1.1541157622423235,0,27.6022375,5.3963925
2518,345-2-4,345,2,345-2,4,K,0.444627,-0.480791,6527,0,0.9424572200810907,0,21.461515,5.660009375
2519,345-2-5,345,2,345-2,5,K,-2.179565,-0.480791,6528,-2.6044643841535238,1.3522882273911057,0.511726875,32.33183438,4.7761175
2520,345-2-6,345,2,345-2,6,K,-1.087722,-0.480791,6529,-1.520829487093719,1.441364668091008,1.721263125,30.71911938,4.00077375
2521,345-2-7,345,2,345-2,7,K,-2.21843,-0.480791,6530,-2.6430375300657176,1.3963252185377157,0.511726875,34.96800313,4.853651875
2522,345-2-8,345,2,345-2,8,K,-1.744582,-0.480791,6531,-2.1727511047260557,1.3524374331136935,0.77534375,28.87380125,4.264390625
2523,345-3-1,345,3,345-3,1,K,0.444627,-0.426492,6532,0,0.9276450376223488,0,22.28337938,6.001160625
2524,345-3-2,345,3,345-3,2,K,-1.029925,-0.509596,6533,-1.4634668493329173,1.79675558490273,1.6747425,35.82088125,2.82225125
2525,345-3-3,345,3,345-3,3,K,0.444627,-0.509596,6534,-5.551115123125783e-17,1.155723052108818,0,25.1211375,4.9001725
2526,345-3-4,345,3,345-3,4,K,-0.756661,-0.480791,6535,-1.1922572269818907,1.2864787539415987,2.45008625,26.20661875,4.24888375
2527,345-3-5,345,3,345-3,5,K,0.444627,-0.480791,6536,0,1.3241245410388287,0,29.35451438,4.512500625
2528,345-3-6,345,3,345-3,6,K,-1.21277,-0.480791,6537,-1.644937546376291,1.70705659182144,1.535180625,38.48806375,3.44252625
2529,345-3-7,345,3,345-3,7,K,0.444627,-0.480791,6538,-5.551115123125783e-17,1.3135873636808038,0,28.92032188,4.512500625
2530,345-3-8,345,3,345-3,8,K,-1.113663,-0.480791,6539,-1.5465755039850082,1.5520605747594738,1.70575625,33.97556313,3.7836775
2531,350-1-1,350,1,350-1,1,K,-0.047873,0.205309,6612,-0.48879766348228254,0.10621880218550282,7.506490385,14.72473154,12.67095577
2532,350-1-2,350,1,350-1,2,K,-0.509426,-0.037938,6613,-0.9468803265988904,-0.04136306453213712,4.328708276,13.40607414,14.21366897
2533,350-1-3,350,1,350-1,3,K,-0.165703,-0.302968,6614,-0.6057420711029284,-0.10213492206797567,5.641006452,11.02010903,12.73255742
2534,350-1-4,350,1,350-1,4,K,-0.234677,-0.219507,6615,-0.6741974537724658,-0.03986060672822178,6.728914839,14.93859387,15.80489129
2535,350-1-5,350,1,350-1,5,K,-0.33325,-0.216748,6616,-0.7720288758480125,-0.10291789253863307,4.351633548,10.41571548,12.04757806
2536,350-1-6,350,1,350-1,6,K,-0.256369,-0.219507,6617,-0.6957260813492981,0.1986164827391801,6.205107097,16.74170129,12.64189839
2537,350-1-7,350,1,350-1,7,K,-0.092174,-0.227381,6618,-0.5327658844361381,0.1422260333015688,7.236049655,15.36583759,12.56617552
2538,350-1-8,350,1,350-1,8,K,-0.300926,0.071879,6619,-0.7399481353401491,0.10547426660646544,5.464725,14.5726,12.553254
2539,350-2-1,350,2,350-2,1,K,-0.680987,0.205309,6620,-1.1171523803078671,0.15746939588865072,3.605299091,15.83114273,12.67059182
2540,350-2-2,350,2,350-2,2,K,-0.672636,0.310805,6621,-1.108863843542175,-0.1864180345057355,2.77139625,9.4461675,12.29563125
2541,350-2-3,350,2,350-2,3,K,-0.716955,-0.299091,6622,-1.1528496416103438,0.12754911757180776,3.465189677,15.56313387,12.99446129
2542,350-2-4,350,2,350-2,4,K,-0.536671,-0.21405,6623,-0.9739204871128501,0.09595136057541234,5.069183,17.882662,15.6135
2543,350-2-5,350,2,350-2,5,K,-0.173088,-0.18804,6624,-0.6130711737414074,0.30641205244425496,7.436652222,19.56892,12.68741444
2544,350-2-6,350,2,350-2,6,K,0.202721,-0.21405,6625,-0.24008700800324018,0.14666276998745537,9.17670871,13.65929419,11.10069484
2545,350-2-7,350,2,350-2,7,K,-0.427818,-0.196097,6626,-0.86588632673207,-0.04797868532907579,3.883858125,10.84162406,11.60278219
2546,350-2-8,350,2,350-2,8,K,-0.197257,0.106683,6627,-0.6370588056197979,0.07728966840466633,6.630533,15.280412,13.698244
2547,350-3-1,350,3,350-3,1,K,-0.737929,0.29669,6628,-1.1736664149171758,0.03783885102249529,3.61341,15.6246525,14.81052
2548,350-3-2,350,3,350-3,2,K,-0.325505,0.253043,6629,-0.7643421728673553,-0.006367766810048109,4.985911,12.657344,12.771843
2549,350-3-3,350,3,350-3,3,K,-0.36029,-0.050887,6630,-0.7988657878731749,0.2416173193413345,5.548797692,17.51114077,12.44275846
2550,350-3-4,350,3,350-3,4,K,-0.227385,-0.10844,6631,-0.6669598008634058,0.4542158496783947,6.615497778,20.64451667,10.86005667
2551,350-3-5,350,3,350-3,5,K,-0.178928,0.042328,6632,-0.6188674355657796,0.22171982745398439,6.477084194,16.16752742,11.81589387
2552,350-3-6,350,3,350-3,6,K,-0.400956,-0.10844,6633,-0.8392264371419678,-0.01108442732546322,4.038692,11.200084,11.377037
2553,350-3-7,350,3,350-3,7,K,-0.303504,-0.123454,6634,-0.742506665265844,0.09517708219443072,5.89409625,15.65253375,13.68132938
2554,350-3-8,350,3,350-3,8,K,-0.304373,0.279719,6635,-0.7433694801849023,0.1281006577610228,5.562309375,15.13533656,12.62741813
2555,351-1-1,351,1,351-1,1,K,0.932731,0.810689,6636,0.4844348780680393,0.7985320599735897,18.788245,18.257386,5.901903
2556,351-1-2,351,1,351-1,2,K,0.656547,0.859483,6637,0.2103273195352885,0.832090630717748,15.71759,21.879718,6.745032
2557,351-1-3,351,1,351-1,3,K,1.025723,0.645209,6638,0.5767282737173132,0.7737433270041834,22.27526,18.996425,6.359899
2558,351-1-4,351,1,351-1,4,K,0.941743,0.755868,6639,0.4933786630925471,0.6045463475988031,20.620229,17.27894,7.348754
2559,351-1-5,351,1,351-1,5,K,0.64921,0.723214,6640,0.2030452019302457,0.4308407612744309,16.092314,17.018715,9.253601
2560,351-1-6,351,1,351-1,6,K,1.345414,0.755868,6641,0.8940153580922688,0.698924325391113,25.908001,14.208285,5.287772
2561,351-1-7,351,1,351-1,7,K,1.024681,0.676467,6642,0.5756938966878741,0.49611178764210434,22.889391,16.061087,7.962885
2562,351-1-8,351,1,351-1,8,K,0.777998,0.99522,6643,0.3308648238215505,0.49656711421609023,18.184523,17.226895,8.53538
2563,351-3-1,351,3,351-3,1,K,0.237657,0.74159,6652,-0.20541403153807564,0.4259927000175329,11.606035,20.172642,11.043949
2564,351-3-2,351,3,351-3,2,K,1.0623610000000001,0.873071,6653,0.6130902063691495,0.7128520699486588,19.131742,14.947324,5.454316
2565,351-3-3,351,3,351-3,3,K,1.080872,0.723214,6654,0.6314623706738083,0.909682663324773,20.557775,18.049206,4.985911
2566,351-3-4,351,3,351-3,4,K,0.87258,0.755868,6655,0.4247358867918962,0.6812953588333384,18.767427,18.059615,6.890758
2567,351-3-5,351,3,351-3,5,K,0.475674,0.856491,6656,0.030813953116222897,0.49563187601299685,13.750289,18.798654,9.326464
2568,351-3-6,351,3,351-3,6,K,1.45028,0.755868,6657,0.9980935243596863,0.8914838079750275,26.0225,14.395647,4.080328
2569,351-3-7,351,3,351-3,7,K,0.715549,0.938345,6658,0.26888566384611434,0.8930777489113411,18.881926,25.543686,7.223846
2570,351-3-8,351,3,351-3,8,K,0.954061,1.079429,6659,0.5056041931317421,0.7871170837367347,19.194196,18.028388,5.922721
2571,352-1-1,352,1,352-1,1,K,-2.016364,-1.257863,6660,-2.4424899982106583,-1.1645089268366404,0.421585714,3.684971429,19.1275
2572,352-1-2,352,1,352-1,2,K,-1.906152,-1.366556,6661,-2.3331067931224085,-1.296110767109995,0.452814286,3.154085714,19.72084286
2573,352-1-3,352,1,352-1,3,K,-1.688382,-1.486448,6662,-2.116973542971156,-0.8599682128492044,0.733871429,5.340085714,18.01888571
2574,352-1-4,352,1,352-1,4,K,-1.486209,-1.362446,6663,-1.916321071971511,-0.750046927856541,1.342828571,8.259957143,23.85862857
2575,352-1-5,352,1,352-1,5,K,-1.843677,-1.362446,6664,-2.2711010589079788,-0.4241334243412799,1.186685714,14.19338571,25.85725714
2576,352-1-6,352,1,352-1,6,K,-1.828324,-1.362446,6665,-2.25586379575485,-0.7401013140193219,0.843171429,7.916442857,22.54702857
2577,352-1-7,352,1,352-1,7,K,-1.620537,-1.363133,6666,-2.0496384811982877,-0.5873773246667273,0.749485714,6.089571429,13.97478571
2578,352-1-8,352,1,352-1,8,K,-0.758463,-1.363133,6667,-1.1940451881228347,-0.7173883331044099,3.154085714,8.1975,22.60948571
2579,352-2-1,352,2,352-2,1,K,0.444627,-1.332172,6668,0,-1.897271587162029,0,1.608271429,23.53072857
2580,352-2-2,352,2,352-2,2,K,-1.852772,-1.332172,6669,-2.2801282656733877,-0.9132211045035967,0.811942857,6.948357143,25.27952857
2581,352-2-3,352,2,352-2,3,K,-1.631805,-1.356922,6670,-2.0608226161224983,-0.5783418484007201,1.077385714,8.931371429,20.23611429
2582,352-2-4,352,2,352-2,4,K,-1.983777,-1.446007,6671,-2.4101480114326166,-0.5021452133896893,0.780714286,10.47718571,21.3135
2583,352-2-5,352,2,352-2,5,K,-1.022802,-1.446007,6672,-1.456396956147045,-0.8178884063817596,2.217228571,7.401171429,23.53072857
2584,352-2-6,352,2,352-2,6,K,-2.09817,-1.446007,6673,-2.523681501728194,-0.8931270154044834,0.515271429,6.027114286,21.3135
2585,352-2-7,352,2,352-2,7,K,-0.967231,-1.360323,6674,-1.4012440568491984,-0.703929020287834,2.576357143,8.712771429,23.57757143
2586,352-2-8,352,2,352-2,8,K,-1.288322,-1.360323,6675,-1.7199217437494987,-0.7086284907444169,1.545814286,7.697842857,20.96998571
2587,352-3-1,352,3,352-3,1,K,0.444627,-1.303447,6676,1.1102230246251565e-16,-1.9171764639582238,0,1.280371429,19.26802857
2588,352-3-2,352,3,352-3,2,K,-2.386462,-1.303447,6677,-2.809806135173922,-0.6514956853369105,0.468428571,9.228042857,23.18721429
2589,352-3-3,352,3,352-3,3,K,0.444627,-1.248229,6678,0,-1.0800578755361274,0,3.450757143,15.89534286
2590,352-3-4,352,3,352-3,4,K,-1.496467,-1.446007,6679,-1.9265016888697473,-0.6161076144427979,1.327214286,9.087514286,21.71947143
2591,352-3-5,352,3,352-3,5,K,-0.697176,-1.446007,6680,-1.1332191275885677,-0.647915389970871,3.684971429,9.337342857,23.34335714
2592,352-3-6,352,3,352-3,6,K,-1.739376,-1.446007,6681,-2.167584177997546,-0.8354049906284184,0.7651,6.027114286,19.64277143
2593,352-3-7,352,3,352-3,7,K,-0.421455,-1.388412,6682,-0.8595712049045969,-0.329135914169398,4.559371429,10.35227143,16.48868571
2594,352-3-8,352,3,352-3,8,K,-1.865823,-1.388412,6683,-2.2930805742910416,-0.40092197841590116,0.796328571,9.9463,17.53484286
2595,353-1-1,353,1,353-1,1,N,0.165167,0.677732,6684,-0.2773589397881743,1.1146782633108152,4.05405,12.5235,2.58885
2596,353-1-2,353,1,353-1,2,N,0.927452,0.910705,6685,0.4791950877296183,1.6388750045385165,9.45736,16.75608,1.65044
2597,353-1-3,353,1,353-1,3,N,0.803744,1.103283,6686,0.3564173703998106,1.4192955771021643,9.086818605,16.02096279,2.152674419
2598,353-1-4,353,1,353-1,4,N,1.250687,1.167103,6687,0.800000724636608,1.695568007970894,11.41756,14.21508,1.29228
2599,353-1-5,353,1,353-1,5,N,0.513003,1.221498,6688,0.0678617225067718,1.554051849426385,6.255957447,17.27571064,1.918493617
2600,353-3-1,353,3,353-3,1,N,-0.156746,0.648715,6694,-0.5968515482955927,1.157768616841285,2.7126,12.77595,2.4849
2601,353-3-2,353,3,353-3,2,N,1.200173,0.95003,6695,0.7498664977155876,1.6440830605741001,13.2462,16.9092,1.6533
2602,353-3-3,353,3,353-3,3,N,1.207934,1.215581,6696,0.7575692376749377,1.2331153293736525,14.325795,13.54716,2.368575
2603,353-3-4,353,3,353-3,4,N,1.22347,1.350183,6697,0.7729882454887426,1.7468462389146056,12.48044651,16.65410233,1.408102326
2604,353-3-5,353,3,353-3,5,N,0.552998,1.385869,6698,0.1075563971854317,1.5109911036796064,6.0489,15.4341,1.8216
2605,353-4-1,353,4,353-4,1,N,0.367034,0.495767,6699,-0.07700997819544769,1.3512874913204098,4.703553191,13.4387234,1.988004255
2606,353-4-2,353,4,353-4,2,N,0.524159,1.214812,6700,0.07893389767732345,1.4539239928808951,7.69076,19.51972,2.49744
2607,353-4-3,353,4,353-4,3,N,0.675765,1.375039,6701,0.22940062684107465,1.5656998873468417,8.16508,18.65336,2.03764
2608,353-4-4,353,4,353-4,4,N,1.395149,1.353226,6702,0.9433765804646772,2.1314916479534936,12.64329,17.973945,0.88209
2609,353-4-5,353,4,353-4,5,N,0.630833,1.292692,6703,0.18480648636671995,1.1688232286946127,7.596439024,13.84358049,2.650785366
2610,354-2-1,354,2,354-2,1,K,-0.626551,-0.580028,6712,-1.0631255316805526,0.9465676815579168,5.0502375,36.2637,9.50833125
2611,354-2-2,354,2,354-2,2,K,-0.90291,-0.85937,6713,-1.3374065732098104,0.8873263591860288,3.22344,31.05828,8.855125714
2612,354-2-3,354,2,354-2,3,K,-1.055766,-0.929212,6714,-1.489113358438126,0.864406079693951,3.36864,38.45622,11.3256
2613,354-2-4,354,2,354-2,4,K,-0.992628,-1.002473,6715,-1.4264497843470036,1.0100850487950046,3.1086,36.432,8.7318
2614,354-2-5,354,2,354-2,5,K,0.275967,-1.002473,6716,-0.16739226330161627,1.190288149561867,13.11467143,37.3527,6.938485714
2615,354-2-6,354,2,354-2,6,K,-0.875795,-1.002473,6717,-1.3104955886432275,0.9615826231929292,4.052635714,39.81850714,10.22104286
2616,354-2-7,354,2,354-2,7,K,-0.280238,-1.002473,6718,-0.719416145339324,1.0265307258112695,7.65204,38.16582,8.93706
2617,354-2-8,354,2,354-2,8,K,-1.427292,-0.700841,6719,-1.8578470318736278,0.6887407472101439,2.302457143,36.46594286,13.768071430000001
2618,354-3-1,354,3,354-3,1,K,-0.262891,-0.597916,6720,-0.702199130700867,0.8318045344772175,6.334868571,26.95741714,8.3137371430000009
2619,354-3-2,354,3,354-3,2,K,-2.027661,-0.847115,6721,-2.4537026233404373,0.7822009101828514,1.00051875,35.12025,11.61826875
2620,354-3-3,354,3,354-3,3,K,-0.762513,-0.803239,6722,-1.1980652867380202,0.6803795348985121,4.2471,29.80456875,11.38685625
2621,354-3-4,354,3,354-3,4,K,-1.742391,-0.853066,6723,-2.1705773296703588,0.9212933286082949,1.3332,36.5046,9.9198
2622,354-3-5,354,3,354-3,5,K,-0.894302,-0.853066,6724,-1.3288636006727153,0.7702584142793113,3.4848,30.5872875,10.29105
2623,354-3-6,354,3,354-3,6,K,-2.529254,-0.853066,6725,-2.9515249311340397,0.39705115173470307,0.51046875,25.10825625,14.32035
2624,354-3-7,354,3,354-3,7,K,-1.127408,-0.853066,6726,-1.5602171486595182,0.7638114981620855,3.169365517,36.76313793,12.4821931
2625,354-3-8,354,3,354-3,8,K,-1.239726,-0.853066,6727,-1.6716904718472338,0.8932055992298396,2.6136,38.08096875,10.7674875
2626,355-3-1,355,3,355-3,1,K,0.275967,-0.447697,6744,-0.16739226340736746,1.1902881495327495,7.650225,21.789075,4.04745
2627,355-3-2,355,3,355-3,2,K,-0.992628,-0.561402,6745,-1.4264497841813508,1.0100850486597301,2.093546939,24.53583673,5.8806
2628,355-3-3,355,3,355-3,3,K,-1.127408,-0.633503,6746,-1.560217148721602,0.7638114979866408,1.838232,21.32262,7.239672
2629,355-3-4,355,3,355-3,4,K,-2.027661,-0.715252,6747,-2.4537026233404373,0.7822009101828516,0.6670125,23.4135,7.7455125
2630,355-3-5,355,3,355-3,5,K,-1.742391,-0.715252,6748,-2.1705773294315778,0.9212933285070062,0.897869388,24.58473061,6.680681633
2631,355-3-6,355,3,355-3,6,K,-1.239726,-0.715252,6749,-1.6716904718472343,0.8932055992298394,1.672704,24.37182,6.891192
2632,355-3-7,355,3,355-3,7,K,-0.262891,-0.715252,6750,-0.7021991305916244,0.8318045345586352,4.820008696,20.51107826,6.325669565
2633,355-3-8,355,3,355-3,8,K,-0.894302,-0.601515,6751,-1.3288636006492152,0.7702584141849944,2.372629787,20.82538723,7.00667234
2634,356-2-1,356,2,356-2,1,N,-0.788212,-0.115995,6758,-1.223570581865435,0.3126406068579105,3.015705127,16.83509615,10.81923077
2635,356-2-2,356,2,356-2,2,N,-2.296988,-0.057267,6759,-2.7210051819700167,0.10527491063092154,0.357532051,10.78814102,9.29583333
2636,356-2-3,356,2,356-2,3,N,-0.513669,-0.299226,6760,-0.9510923193945254,0.9883164276594452,3.404326922,21.94935897,5.425160255
2637,356-2-4,356,2,356-2,4,N,-0.68727,-0.222859,6761,-1.1233881656147857,0.566009927830341,3.000160255,17.72115384,7.958974356
2638,356-2-5,356,2,356-2,5,N,-2.340395,0.124936,6762,-2.764085295200357,-0.09954122768800688,0.388621795,10.69487179,12.31153846
2639,356-2-6,356,2,356-2,6,N,-2.91452,0.013794,6763,-3.333894513825253,-0.025008347341584747,0.2,11.65865384,12.07836538
